Run Number, Maximum X, Frame Reached
0,5025,3484
10,5025,3534
20,5025,3653
30,5024,3206
40,5024,3320
50,4851,4997
60,4850,4998
70,4356,2426
80,4355,2706
90,4355,2810
94,4035,2476
85,3668,2186
47,3667,2096
82,2692,1579
66,2691,1371
65,2691,1426
62,2691,1446
3,2691,1475
21,2691,1517
35,2691,1558
7,2691,1576
68,2691,1648
74,2691,1856
63,2690,1406
51,2690,1440
59,2690,1481
97,2690,1527
6,2690,1626
31,2690,1697
71,2200,1391
58,2200,1413
76,2198,1331
78,2180,1277
2,1828,1180
84,1822,960
4,521,289
36,511,281
13,508,280
37,507,286
26,487,289
32,478,260
42,472,250
11,471,274
44,470,250
81,470,263
83,456,253
41,455,237
18,455,259
34,454,245
22,450,250
16,443,260
89,437,244
39,436,252
67,430,219
49,430,221
73,429,229
75,428,229
45,427,219
98,425,233
9,418,222
43,417,220
77,416,228
38,413,234
64,407,207
8,406,233
14,404,241
72,394,209
19,394,245
54,393,205
15,393,217
91,393,221
86,393,225
95,393,225
99,393,231
46,392,207
12,392,213
79,392,221
88,392,223
92,392,223
93,392,223
33,392,225
23,392,233
25,392,233
52,391,201
53,391,207
87,391,215
96,391,221
17,391,223
24,391,237
69,390,201
55,390,203
48,390,207
5,390,213
28,390,231
57,389,203
61,389,209
27,389,229
1,389,231
56,388,205
29,388,223
