Run Number, Maximum X, Frame Reached
0,5025,3484
10,5025,3534
20,5025,3653
30,5024,3206
40,5024,3320
50,4851,4997
60,4850,4998
70,4356,2426
80,4355,2706
90,4355,2810
44,4354,2519
93,4036,2170
68,3701,4999
9,3668,2254
83,2692,1660
48,2691,1423
4,2691,1529
1,2691,1541
14,2691,1543
27,2691,1583
29,2690,1431
7,2690,1523
19,2690,1587
22,2690,1616
88,2690,1624
8,2690,1637
84,2201,1296
66,2200,1242
86,2198,1138
63,2195,1083
92,2194,1298
46,2193,1180
51,2191,1216
85,2188,1275
6,1821,978
5,520,285
32,513,286
17,506,280
36,503,279
55,501,262
64,499,250
16,494,279
45,488,256
69,486,255
23,486,277
39,485,286
15,483,262
11,472,264
38,471,262
47,470,240
33,470,254
37,459,249
43,458,237
18,456,271
34,454,245
61,445,218
71,440,228
31,435,259
78,431,229
49,424,214
76,424,226
99,423,247
54,422,218
72,422,228
75,420,228
13,405,222
79,403,229
77,399,221
41,394,205
87,394,219
65,393,203
42,393,205
58,393,207
73,393,219
82,393,219
95,393,219
57,392,203
53,392,205
59,392,205
3,392,211
74,392,215
91,392,219
94,392,221
2,392,223
24,392,225
26,392,231
81,392,231
56,391,203
62,391,203
12,391,211
97,391,221
67,390,199
52,390,201
89,390,221
98,390,225
96,389,221
35,389,229
21,389,235
25,388,235
28,384,237
