Run Number, Maximum X, Frame Reached
0,5025,3308
10,5025,3381
20,5025,3484
30,5025,3534
40,5025,3653
50,5025,3681
60,5024,3206
70,5024,3320
80,4886,4997
90,4851,4997
53,4035,2662
85,3668,2341
28,2692,1503
49,2692,1591
7,2692,1695
94,2691,1533
21,2691,1637
39,2691,1681
96,2690,1379
65,2690,1467
64,2690,1468
26,2690,1522
29,2690,1564
23,2690,1642
83,2690,1743
79,2202,1036
86,2199,1490
71,2198,1175
42,2196,1332
77,2194,1178
92,2185,1144
2,2184,1410
22,519,286
67,512,282
62,507,279
38,503,280
66,502,279
89,502,279
11,501,296
19,501,297
52,501,311
75,500,253
15,498,297
84,493,279
17,490,281
56,489,288
98,488,255
33,488,267
3,486,279
8,482,280
5,479,280
6,477,280
69,475,260
32,473,260
36,471,264
35,471,279
13,471,297
18,471,297
4,468,286
16,468,297
88,464,279
82,462,279
14,459,275
1,455,273
59,454,281
57,446,280
37,441,259
99,438,219
12,436,280
51,435,280
34,433,251
54,404,241
72,403,224
68,394,215
63,394,225
93,393,207
44,393,231
81,393,233
87,393,233
43,393,235
78,392,207
91,392,207
97,392,207
24,392,221
95,391,207
31,391,219
55,391,239
9,391,253
74,390,205
76,390,205
73,390,207
27,390,217
25,390,219
61,390,231
48,390,237
58,389,237
46,388,231
41,387,231
45,387,235
47,386,229
