Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3560
80,5025,3653
90,5025,3677
57,4036,2514
15,4034,2142
29,4034,2486
12,2692,1835
82,2691,1444
65,2691,1453
84,2691,1496
88,2691,1587
54,2691,1640
24,2691,1695
1,2691,1785
86,2691,1788
94,2691,1931
52,2690,1467
51,2690,1562
34,2690,1574
76,2690,1576
87,2690,1576
58,2690,1588
85,2690,1596
92,2690,1624
68,2202,1202
97,2201,1387
4,2192,1638
74,2175,1311
11,1822,1106
66,1822,1114
17,1817,1000
55,1769,985
47,1763,1260
53,1668,1040
81,1654,923
43,511,290
67,503,279
8,502,288
62,501,279
35,496,283
39,494,279
91,490,291
41,488,297
69,487,267
72,487,275
14,484,280
16,483,280
18,480,280
32,478,280
46,475,280
13,473,274
78,472,274
19,471,268
25,468,286
38,466,279
6,465,290
27,459,281
64,455,249
71,453,280
21,453,285
23,453,287
45,448,282
49,448,282
73,446,275
42,446,280
95,445,280
61,440,260
99,439,256
63,438,261
56,435,250
28,435,282
89,434,261
26,432,276
5,420,273
36,416,262
59,405,231
22,404,262
93,398,279
37,394,231
44,393,251
48,392,235
98,392,263
31,391,225
33,391,229
77,391,233
3,389,235
83,388,229
79,388,239
75,386,221
9,386,239
2,385,247
7,384,239
96,384,283
