Run Number, Maximum X, Frame Reached
0,5025,3484
10,5025,3534
20,5025,3653
30,5024,3320
40,4850,4998
50,4356,2426
60,4355,2706
70,4355,2810
80,4354,2307
90,4354,2326
95,4354,2459
78,3883,2251
54,3882,2014
46,3539,4999
83,2692,1342
81,2692,1419
66,2692,1528
51,2692,1548
77,2692,1638
75,2691,1435
61,2691,1466
2,2691,1482
8,2691,1492
94,2691,1598
79,2691,1720
96,2690,1372
44,2690,1388
47,2690,1413
33,2690,1444
89,2690,1445
67,2690,1506
63,2690,1568
97,2690,1593
32,2690,1612
22,2690,1639
5,2690,1826
91,2203,1326
38,2202,1035
49,2200,1163
76,2200,1274
62,2199,1182
42,2198,1188
35,2196,1150
1,2195,1145
4,2195,1189
69,2192,1360
43,2189,1349
6,2188,1330
7,1823,978
45,1795,1115
23,519,280
17,511,280
99,486,249
15,486,265
28,485,282
25,482,282
87,474,242
12,471,268
59,470,260
36,455,237
58,455,257
55,430,229
92,429,233
13,428,251
98,423,229
48,415,218
3,413,242
9,405,231
82,402,209
64,402,223
16,401,235
68,394,219
72,394,223
84,393,203
31,393,205
39,393,209
52,393,209
73,393,217
88,392,197
86,392,199
85,392,203
93,392,215
57,392,221
18,392,223
41,391,201
34,391,203
14,391,211
11,391,219
29,391,227
27,391,229
37,390,209
56,390,223
65,390,223
53,390,225
74,390,231
26,390,233
71,389,223
21,389,225
19,388,217
24,387,233
