Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3653
80,5025,3681
90,5024,3206
43,5023,3202
13,4355,2935
89,4355,3024
33,4354,2470
79,4035,2252
17,4035,2658
26,4034,2303
84,3672,2213
76,2691,1436
78,2691,1490
83,2691,1571
58,2691,1614
54,2691,1643
5,2690,1465
22,2690,1560
53,2690,1560
6,2690,1625
9,2690,1687
27,2690,1905
45,2690,1984
1,2200,1484
23,2200,1504
31,2194,1231
51,2192,1148
2,1770,1064
71,520,282
96,517,281
97,515,280
63,513,280
48,511,290
94,510,280
82,510,298
64,509,278
73,505,280
98,505,280
7,501,286
34,496,279
8,496,281
93,494,282
47,488,298
11,487,279
87,486,282
66,477,280
32,470,256
25,470,282
65,469,264
86,468,286
95,465,263
69,461,259
57,458,253
91,456,245
44,455,287
41,454,269
4,452,265
56,451,248
46,449,311
28,448,283
92,447,238
42,441,281
37,440,262
36,438,279
21,436,280
12,433,279
55,421,233
81,420,240
24,416,250
49,403,281
67,394,225
77,394,233
74,394,235
85,394,237
19,393,231
62,392,217
61,392,219
59,392,223
52,391,221
35,391,227
18,391,231
39,391,231
16,391,233
99,391,235
38,391,239
68,390,217
15,390,231
75,390,233
3,390,235
88,390,235
14,389,237
29,388,257
72,387,233
