Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3653
47,5025,3677
80,5025,3681
90,5024,3206
74,4035,2415
58,4035,2507
51,4035,2531
34,2692,1512
69,2692,1549
64,2691,1391
71,2691,1438
72,2691,1498
52,2691,1526
81,2691,1532
97,2691,1536
56,2691,1544
87,2691,1585
24,2690,1425
54,2690,1443
75,2690,1525
77,2690,1656
88,2690,1663
2,2690,1685
32,2202,1156
94,2177,1264
55,519,286
39,507,279
84,503,280
44,503,290
5,502,287
43,502,313
45,499,310
99,496,280
79,495,281
27,494,281
13,489,273
35,489,282
92,487,282
49,485,282
89,477,272
36,477,280
33,476,280
37,474,274
53,473,264
62,473,277
96,471,250
67,471,262
17,471,266
42,470,268
28,470,280
95,469,250
11,462,279
8,458,287
48,455,261
26,454,287
65,453,257
83,449,279
29,446,287
73,438,250
46,438,284
16,436,252
85,429,281
98,425,243
82,423,265
23,417,248
91,415,236
93,413,232
19,409,246
41,408,247
25,404,244
1,397,243
66,395,221
68,393,221
6,393,225
15,393,231
57,393,233
31,393,235
38,392,227
76,392,231
61,391,217
63,391,221
12,391,231
86,391,239
59,390,223
7,390,227
22,390,241
18,389,221
78,389,227
14,389,235
21,388,239
3,387,239
9,387,239
4,386,235
