Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3560
80,5025,3653
90,5025,3677
28,5025,3744
9,4354,2944
57,4034,2453
17,2692,1461
46,2692,1822
53,2691,1555
56,2691,1567
21,2691,1707
34,2691,1733
31,2690,1642
72,2690,1745
74,2690,1838
84,2200,1168
52,2198,1146
71,2189,1435
13,2171,1249
82,1823,996
39,1781,1103
55,1767,1146
78,1766,1182
87,516,286
47,512,298
24,510,311
91,502,294
64,499,281
16,490,279
38,490,288
42,490,298
49,489,297
63,488,268
45,486,298
14,485,280
5,484,286
29,483,295
36,480,280
76,477,280
37,471,242
18,471,262
94,468,282
97,463,279
22,462,281
48,462,297
77,460,279
61,458,251
98,458,279
23,455,285
73,454,265
7,452,279
54,451,252
99,451,312
92,449,280
96,449,280
27,448,285
62,447,254
12,439,262
43,435,279
26,433,284
93,432,263
44,429,279
68,425,259
41,417,262
86,406,230
69,405,245
58,393,221
85,393,233
11,393,237
59,392,215
51,392,217
89,392,229
32,392,231
15,392,233
79,392,235
65,391,215
75,391,233
67,390,221
66,390,223
2,390,233
88,390,237
25,390,249
35,389,223
8,389,227
83,389,229
95,389,229
19,389,231
81,389,231
3,389,235
6,388,231
4,388,237
33,388,239
1,386,233
