Run Number, Maximum X, Frame Reached
0,5027,3299
10,5026,3618
20,5025,3087
30,5025,3258
40,5025,3308
50,5025,3381
60,5025,3484
70,5025,3534
80,5025,3560
90,5025,3574
84,2692,1730
11,2692,1891
65,2692,4611
81,2691,1446
6,2691,1491
62,2691,1492
64,2691,1642
58,2691,1686
21,2691,1775
88,2691,1842
97,2691,1849
9,2690,1746
68,2199,1204
17,2199,1381
35,2198,1486
3,2192,1494
39,2190,1443
28,2177,1282
23,1821,1118
4,516,290
2,510,286
67,506,285
45,506,293
5,503,285
1,502,286
74,501,274
18,498,312
55,490,297
31,488,313
15,487,285
53,487,287
42,487,289
57,485,291
41,484,280
8,484,286
22,480,280
44,480,280
48,480,280
43,477,280
89,471,280
77,470,262
25,470,279
38,470,281
72,469,270
36,469,288
91,461,265
7,457,245
75,457,263
54,457,291
59,455,279
78,452,260
94,451,272
33,448,281
16,447,263
37,446,280
52,445,282
71,440,248
79,440,260
27,437,246
29,435,258
66,433,243
92,429,251
34,425,279
26,423,267
63,422,229
93,410,272
69,408,226
32,403,245
46,401,242
96,400,249
51,400,251
49,395,225
12,393,225
24,393,231
47,392,219
14,392,231
13,391,223
85,391,233
82,390,231
98,390,231
83,390,237
76,389,221
61,389,227
95,389,231
99,389,231
87,389,235
56,389,239
19,388,229
86,388,237
73,306,180
