Run Number, Maximum X, Frame Reached
77,4035,2190
0,4034,2097
10,2692,1149
20,2692,1228
30,2692,1270
40,2692,1328
50,2692,1336
60,2692,1394
70,2692,1403
80,2692,1404
90,2692,1461
34,2691,1354
38,2691,1369
69,2691,1519
42,2690,1286
45,2690,1295
2,2690,1332
43,2690,1338
24,2690,1342
85,2690,1425
39,2690,1445
53,2690,1454
44,2690,1459
89,2690,1493
46,2690,1553
63,2203,1045
67,2203,1113
78,2203,1196
66,2202,1059
65,2202,1063
72,2202,1087
21,2202,1122
74,2202,1226
81,2202,1226
48,2201,1052
88,2201,1062
49,2201,1074
8,2201,1079
82,2201,1135
47,2201,1178
3,2201,1207
83,2201,1257
41,2200,1076
35,2200,1081
97,2200,1098
36,2200,1100
59,2199,1031
52,1828,991
4,1800,792
32,1797,985
25,1790,700
37,1777,879
54,1776,859
29,1771,706
23,1754,794
98,1341,613
76,1341,719
92,1335,711
86,517,246
95,506,240
51,490,237
16,489,222
12,487,224
62,487,233
15,484,224
14,482,224
93,471,221
87,471,222
31,471,226
6,470,222
33,470,224
18,466,217
68,461,219
84,458,217
7,458,219
73,457,217
11,456,213
71,456,217
13,454,213
79,454,215
28,439,206
75,424,205
22,410,194
99,401,187
55,399,195
1,394,191
58,394,197
17,393,183
94,393,185
27,392,183
91,392,185
61,392,187
5,392,189
57,392,191
56,392,195
26,391,183
96,391,183
64,391,189
9,390,187
19,390,191
