Run Number, Maximum X, Frame Reached
0,4850,4998
10,4354,2326
20,4354,2707
14,4036,2169
30,4035,2000
40,4035,2053
50,4035,2085
60,4035,2138
70,4035,2147
80,4035,2190
90,4035,2226
24,4034,2293
1,2692,1410
12,2692,1447
52,2691,1376
28,2691,1472
75,2691,1479
98,2691,1518
8,2691,1530
16,2691,1577
18,2691,1595
19,2691,1599
34,2690,1289
96,2690,1361
93,2690,1496
4,2690,1588
97,2204,1234
51,2202,1094
56,2202,1123
94,2201,1083
22,2201,1112
73,2201,1134
21,2201,1136
69,2200,1079
33,2200,1095
72,2200,1182
81,2198,1050
5,2198,1176
43,2198,1265
42,2198,1334
13,2197,1228
68,2197,1253
9,2197,1261
37,2193,1215
78,2191,1077
11,2186,1368
59,1821,982
74,1820,852
2,1805,907
55,1797,992
71,1770,956
92,1685,778
41,510,272
45,505,272
85,499,247
32,497,239
86,493,238
54,489,245
87,485,232
17,481,256
35,455,219
36,455,221
77,454,217
82,447,216
65,447,222
47,446,244
89,442,210
88,440,213
38,435,213
23,427,219
79,426,207
83,426,207
95,423,205
27,422,220
99,419,206
76,406,198
48,406,213
57,405,197
53,394,193
63,394,201
6,394,205
64,394,209
58,393,187
3,393,199
25,393,203
66,393,205
29,393,207
49,393,215
7,392,205
39,391,191
91,391,195
31,391,203
67,391,205
44,391,211
46,391,213
26,390,201
62,390,203
15,390,205
61,390,205
84,389,191
