Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3653
80,5025,3677
90,5025,3681
96,3668,2184
49,2691,1378
15,2691,1501
14,2691,1534
34,2691,1543
62,2691,1639
56,2691,1646
61,2691,1661
67,2691,1708
98,2691,1741
77,2690,1443
52,2690,1501
74,2690,1522
75,2690,1550
57,2690,1559
47,2185,1201
18,2183,1414
59,1826,1178
64,1822,1116
76,1765,923
44,519,298
43,511,290
25,510,310
54,509,286
48,507,298
29,505,296
41,499,310
63,496,281
22,492,283
33,491,280
4,486,280
7,486,280
32,483,280
89,483,293
2,481,291
12,479,280
24,476,278
26,476,308
69,472,252
45,469,274
19,468,279
88,468,281
92,468,284
71,466,279
42,465,297
82,453,299
23,452,262
93,451,273
91,451,287
87,449,280
58,441,234
38,439,262
37,437,250
94,437,278
36,435,245
53,428,235
5,425,278
81,419,281
86,416,282
99,414,242
51,413,222
46,412,278
95,410,246
85,410,260
97,405,250
21,405,264
66,401,237
65,393,221
1,393,233
13,393,233
11,393,237
31,392,219
35,392,229
3,392,235
84,392,267
68,391,219
72,391,229
16,391,231
39,391,231
79,391,231
6,391,233
17,391,233
27,391,249
28,390,241
73,389,231
8,389,233
55,388,217
9,386,239
83,382,241
78,306,186
