Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3560
80,5025,3653
90,5025,3677
89,4035,2622
12,4034,2658
49,2691,1461
44,2691,1555
61,2691,1559
72,2691,1641
51,2691,1647
77,2691,1967
81,2690,1499
53,2690,1526
93,2690,1657
45,2690,1678
25,2690,1722
56,2690,1811
59,2202,1542
84,2198,1201
76,2173,1354
83,1764,923
99,1761,1097
5,1760,954
41,520,298
36,511,281
2,509,280
58,508,286
64,506,280
68,505,275
52,505,284
43,504,291
96,499,311
35,498,279
14,489,277
15,489,281
31,488,280
75,487,289
8,486,287
47,486,295
65,485,265
34,484,280
11,471,272
74,469,279
29,468,282
23,468,292
98,467,284
88,466,281
21,466,284
48,464,297
92,462,281
97,459,281
6,453,265
95,451,280
57,446,246
91,440,279
37,434,245
13,425,239
46,422,298
62,421,244
22,415,281
16,413,262
79,409,279
42,405,252
55,396,215
32,394,235
3,394,247
67,393,219
9,393,229
73,393,231
18,393,233
33,393,233
26,393,235
27,393,235
39,393,239
66,392,221
28,392,231
87,392,233
54,391,217
19,391,231
78,391,233
71,391,237
63,390,219
69,390,221
85,390,229
86,390,229
7,390,231
17,390,233
38,389,221
82,389,235
24,389,253
94,388,233
1,387,229
4,387,251
