Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3560
80,5025,3653
90,5025,3677
75,3667,2291
53,2692,1585
7,2692,1867
68,2691,1399
61,2691,1570
63,2691,1576
99,2691,1645
41,2691,1702
24,2691,1705
58,2691,1728
71,2691,1826
92,2691,2163
81,2690,1524
55,2690,1816
36,2178,1294
21,2171,1278
65,1823,1113
72,1771,1283
78,1761,1063
98,1334,765
76,518,297
67,505,279
93,505,311
57,503,285
42,503,294
8,501,279
73,501,279
45,496,297
27,495,311
26,494,311
22,491,311
47,491,312
3,488,281
35,488,281
9,488,284
77,488,285
37,487,289
6,485,280
28,485,282
19,483,280
5,481,280
15,480,280
39,478,280
1,474,280
79,474,280
96,473,296
87,471,281
23,470,314
11,469,279
94,469,311
97,468,279
25,468,283
54,459,251
49,454,265
89,450,271
46,447,298
59,444,246
44,438,252
95,437,279
91,435,281
85,434,263
43,433,281
29,431,284
64,421,244
62,406,235
14,405,237
16,393,231
38,393,233
84,393,233
83,393,235
51,392,221
82,392,221
32,392,227
17,392,235
66,391,221
86,391,227
18,391,231
34,391,237
13,391,239
56,390,219
69,390,219
52,390,221
12,390,231
31,390,231
33,390,231
2,390,233
4,389,229
74,389,233
88,389,239
48,389,247
