Run Number, Maximum X, Frame Reached
0,5027,3299
10,5026,3618
20,5025,3087
30,5025,3258
40,5025,3308
50,5025,3381
60,5025,3484
70,5025,3534
80,5025,3560
90,5025,3574
39,4035,2422
46,4034,2159
42,2692,1491
26,2692,1631
67,2691,1395
63,2691,1530
97,2691,1554
69,2691,1564
8,2691,1866
4,2690,1440
66,2690,1445
73,2690,1524
79,2690,1561
1,2690,1566
71,2690,1571
76,2690,1589
21,2690,1799
83,2690,1903
72,2200,1227
95,2200,1749
68,2194,1205
64,2191,1332
24,2185,1293
87,2184,1432
96,2180,1499
34,2177,1186
86,2168,1363
65,1818,980
36,1775,1017
13,1767,1210
9,1300,800
91,1298,808
6,520,286
58,517,298
62,516,285
54,511,300
74,501,279
12,501,281
56,501,295
52,501,297
35,501,311
47,500,299
38,499,311
89,490,279
77,489,280
75,488,264
28,486,280
45,485,280
49,485,280
51,481,298
29,478,280
78,472,262
48,472,280
27,471,276
94,469,281
3,463,251
44,463,261
14,463,279
93,463,281
59,460,251
84,457,280
33,456,249
61,455,252
85,454,259
55,453,279
53,447,264
57,446,260
37,446,311
81,441,264
82,441,270
31,436,288
16,429,267
19,422,242
43,418,242
88,406,257
2,401,219
32,401,251
23,394,231
25,393,237
99,393,239
5,391,227
11,391,229
17,391,229
15,391,231
41,391,231
18,390,235
7,389,229
92,389,231
98,388,235
22,388,239
