Run Number, Maximum X, Frame Reached
0,5025,3308
10,5025,3381
20,5025,3484
30,5025,3534
40,5025,3653
50,5025,3681
60,5024,3206
70,5024,3320
80,4886,4997
90,4851,4997
97,3630,4999
92,3531,4999
93,3475,4881
38,2692,1627
57,2692,1908
72,2691,1543
33,2691,1571
3,2691,1652
25,2690,1462
23,2690,1492
89,2690,1589
31,2690,1609
99,2690,1637
22,2690,1653
15,2198,1331
77,2197,1163
36,2197,1331
26,2196,1200
59,2196,1587
78,2186,1195
13,2180,1610
76,1798,858
46,1698,894
53,1341,952
2,1337,990
55,512,282
11,510,282
64,507,280
42,505,282
63,504,280
19,504,297
34,502,280
29,497,286
67,494,282
86,490,299
91,486,257
9,486,280
4,482,280
58,480,321
8,477,280
82,474,278
84,473,274
83,472,259
87,471,279
65,470,272
6,470,284
81,468,279
27,456,253
39,456,259
18,454,297
41,451,281
37,450,260
88,447,282
24,446,248
16,444,280
21,440,247
12,440,302
49,435,258
14,435,281
66,429,241
32,425,245
98,419,218
79,414,216
75,408,211
69,394,237
94,393,203
73,393,207
44,393,235
47,393,237
56,393,237
74,392,203
71,392,207
61,392,227
68,392,229
51,392,231
7,392,239
17,392,251
96,391,203
95,391,205
43,391,225
5,391,233
48,391,235
52,391,237
28,390,215
35,390,215
62,390,219
85,390,231
54,390,233
1,390,237
45,389,227
