Run Number, Maximum X, Frame Reached
0,5025,3308
26,5025,3381
10,5025,3484
20,5025,3534
30,5025,3653
40,5025,3681
50,5024,3206
60,5024,3320
70,4851,4997
80,4850,4998
90,4633,3635
97,4354,2442
86,3624,4999
74,3442,4999
91,3438,4999
83,2692,1336
68,2692,1389
47,2692,1421
79,2691,1353
72,2691,1389
12,2691,1476
73,2691,1502
25,2691,1526
37,2691,1536
48,2691,1538
87,2690,1493
34,2690,1583
17,2690,1677
13,2206,1355
61,2205,1309
16,2203,1487
85,2202,1049
19,2193,1332
39,1769,1080
54,520,280
55,519,280
53,519,286
57,514,280
15,514,286
11,512,280
51,511,280
14,509,285
49,498,308
58,497,281
24,494,279
29,488,269
9,486,273
43,476,280
77,471,248
6,469,279
28,468,261
56,468,261
21,454,253
46,453,255
23,453,258
36,453,259
89,439,218
59,439,244
41,437,260
44,435,266
22,434,247
71,431,219
66,424,219
67,417,220
45,410,236
92,407,202
64,394,209
4,394,227
82,393,203
94,393,203
95,393,205
8,393,231
32,393,231
96,392,199
76,392,203
84,392,203
99,392,205
63,392,207
7,392,235
69,391,201
88,391,201
62,391,205
81,391,207
78,391,209
18,391,219
2,391,233
33,391,235
3,391,237
65,390,203
93,390,203
75,390,207
98,390,207
52,390,229
5,390,233
38,390,233
1,390,237
31,389,231
35,389,233
42,388,237
27,306,180
