Run Number, Maximum X, Frame Reached
0,5025,3484
10,5025,3534
20,5025,3653
30,4850,4998
40,4355,2706
50,4355,2810
60,4354,2307
70,4354,2326
80,4354,2707
90,4354,4657
65,4034,1929
79,3880,2213
64,3669,1818
36,3643,4999
86,3642,4999
94,3505,4999
83,2692,1365
31,2692,1529
3,2691,1386
78,2691,1399
45,2691,1479
76,2691,1482
49,2691,1569
58,2691,1585
98,2691,1614
24,2691,1624
46,2690,1473
26,2690,1512
74,2690,1524
27,2690,1533
19,2690,1548
87,2690,1557
59,2690,1580
5,2690,1726
73,2200,1105
47,2200,1138
88,2199,1309
34,2195,1171
37,2191,1348
15,1821,1199
71,1816,1005
2,1649,1044
81,518,257
29,490,281
42,487,265
92,486,251
91,472,256
28,472,270
11,456,263
44,442,252
4,438,241
32,437,223
66,436,223
35,434,219
82,433,221
61,433,223
84,409,211
56,401,223
63,394,205
53,394,233
68,393,201
38,393,203
77,393,207
99,393,207
55,393,215
48,393,219
51,393,221
12,393,223
33,392,201
93,392,203
89,392,205
67,392,207
16,392,213
8,392,217
43,392,217
72,392,233
96,391,205
97,391,205
69,391,207
62,391,209
75,391,209
41,391,211
9,391,215
57,391,221
25,391,227
39,390,203
85,390,203
18,390,213
6,390,215
7,390,219
52,390,225
54,390,227
23,390,231
17,390,247
95,389,207
1,389,223
14,389,233
21,389,235
22,389,235
13,306,180
