Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3560
80,5025,3653
90,5025,3677
54,2691,1668
21,2691,1864
23,2691,2559
56,2690,1447
51,2690,1465
96,2690,1684
39,2690,1722
86,2690,1774
3,2690,1777
53,2690,1788
93,2197,1452
38,2193,1174
27,2189,1327
76,2172,1413
47,1683,1050
91,519,312
45,517,298
66,512,280
24,512,312
34,509,279
64,504,262
52,503,285
41,502,299
29,501,322
58,500,281
46,497,299
2,496,283
48,496,304
14,488,273
35,486,280
94,484,295
89,481,280
15,474,280
11,473,280
73,471,274
36,471,279
72,471,280
77,470,274
95,469,286
83,467,263
74,457,265
18,456,269
99,456,311
71,455,277
44,454,263
98,454,280
67,453,259
25,449,281
61,448,260
63,441,244
97,441,280
92,439,279
79,438,246
78,433,263
43,427,297
49,415,266
26,409,237
57,408,218
62,394,221
81,393,217
12,393,233
13,393,233
85,393,235
69,392,223
31,392,225
65,392,225
33,392,229
68,392,243
55,391,221
59,391,221
37,391,233
87,391,233
5,391,235
19,391,235
32,391,235
28,391,237
17,390,231
75,390,233
16,390,239
82,390,239
22,390,241
84,389,225
88,389,229
4,389,233
42,389,237
1,389,239
7,387,237
6,386,233
8,384,245
9,383,239
