Run Number, Maximum X, Frame Reached
0,5026,3618
10,5025,3087
20,5025,3258
30,5025,3308
40,5025,3381
50,5025,3484
60,5025,3534
70,5025,3653
80,5025,3681
90,5024,3206
89,4034,2674
98,2692,1684
56,2691,1499
59,2691,1546
66,2691,1562
36,2691,1661
9,2691,1748
4,2691,1885
28,2690,1483
97,2690,1996
57,2205,1164
77,2201,1453
99,2188,1273
52,2188,1307
24,2171,1228
34,1768,1063
33,1702,934
14,1653,1040
73,515,312
86,515,312
54,513,286
65,512,280
64,511,280
51,511,286
44,510,300
76,509,280
58,505,285
47,498,297
85,498,311
11,495,272
41,494,300
87,493,280
39,490,281
43,490,298
35,487,280
17,486,282
18,486,284
15,484,280
42,484,298
83,482,280
95,476,254
31,474,264
13,471,262
62,471,266
72,468,281
25,466,281
8,464,283
96,459,253
12,457,241
92,456,261
84,455,283
45,445,292
94,441,236
23,439,245
27,439,262
48,434,279
46,433,275
67,431,257
38,430,243
55,419,224
5,419,248
93,415,240
6,413,245
19,411,258
21,405,242
63,405,242
49,403,280
53,398,227
22,397,245
37,394,231
61,392,221
71,392,231
91,392,231
69,391,223
75,391,231
7,391,233
29,391,233
74,391,233
2,391,235
26,391,235
32,390,215
68,390,219
16,390,233
79,390,233
88,390,241
1,389,231
82,389,239
3,388,233
78,387,233
81,385,269
