Run Number, Maximum X, Frame Reached
69,4850,4998
3,4035,2000
0,4035,2085
55,4035,2138
10,4035,2190
20,4035,2226
49,4035,2246
29,4035,2273
30,4034,2009
31,4034,2014
40,4034,2063
50,4034,2097
62,3640,4999
34,3477,4999
60,3475,4998
70,2692,1149
80,2692,1228
90,2692,1270
54,2691,1281
38,2691,1298
91,2691,1344
8,2691,1370
77,2691,1385
39,2691,1389
58,2691,1404
36,2691,1430
11,2691,1497
85,2690,1283
74,2690,1313
75,2690,1329
56,2690,1350
13,2690,1361
45,2690,1380
89,2690,1389
26,2690,1503
28,2690,1520
88,2203,1099
59,2202,1087
33,2201,1053
51,2201,1082
6,2201,1097
98,2201,1182
93,2200,1051
57,2200,1060
12,2200,1071
47,2200,1105
44,2200,1113
1,2200,1178
64,2200,1180
43,2200,1202
46,2199,1205
66,2198,1090
18,2197,1047
22,1823,872
94,1821,878
16,1819,846
27,1798,866
37,1795,1027
9,1777,938
87,1710,674
24,1708,790
53,1686,977
7,1340,681
82,1309,548
15,519,248
84,510,238
42,489,242
76,485,224
71,478,224
95,472,226
99,472,230
92,470,226
97,468,221
96,454,217
48,442,220
52,439,207
65,435,219
61,429,219
17,420,206
19,409,200
14,405,198
79,394,183
25,394,195
41,394,197
68,394,203
23,393,195
63,393,197
4,393,199
35,393,199
5,392,191
21,392,193
2,392,197
32,392,203
72,391,183
81,391,185
83,391,185
78,391,187
67,391,197
86,390,183
73,390,185
